epoch,accuracy,loss,val_accuracy,val_loss
29,0.982998788356781,0.05108564347028732,0.9271089434623718,0.3374024033546448
30,0.9817697405815125,0.05297280102968216,0.9271089434623718,0.33776500821113586
31,0.9797214269638062,0.05845196545124054,0.9271089434623718,0.3380824327468872
32,0.981155276298523,0.05622434243559837,0.9271089434623718,0.33801376819610596
33,0.984637439250946,0.05031696707010269,0.9271089434623718,0.33823275566101074
34,0.9815649390220642,0.053660910576581955,0.9271089434623718,0.33800292015075684
35,0.982998788356781,0.05095762014389038,0.9271089434623718,0.33810997009277344
36,0.9791069030761719,0.05427176132798195,0.9271089434623718,0.3384529948234558
37,0.9815649390220642,0.05496734753251076,0.9271089434623718,0.33824658393859863
38,0.9819746017456055,0.051908448338508606,0.9271089434623718,0.33812230825424194
39,0.9844326376914978,0.04736151918768883,0.9271089434623718,0.3390078842639923
40,0.9823842644691467,0.051395729184150696,0.9271089434623718,0.3385058343410492
41,0.9817697405815125,0.050864432007074356,0.9279279112815857,0.33909153938293457
42,0.9825891256332397,0.05106384679675102,0.9279279112815857,0.3393956124782562
43,0.9842277765274048,0.05053739994764328,0.9279279112815857,0.33920636773109436
44,0.981155276298523,0.05437379702925682,0.9279279112815857,0.33829042315483093
45,0.9821794629096985,0.05121093615889549,0.9279279112815857,0.3387937843799591
46,0.981155276298523,0.055890850722789764,0.9287469387054443,0.33911341428756714
47,0.9823842644691467,0.052538175135850906,0.9279279112815857,0.33909931778907776
48,0.9823842644691467,0.05290626734495163,0.9279279112815857,0.33896732330322266
49,0.9821794629096985,0.05151670053601265,0.9279279112815857,0.3390401303768158
50,0.982998788356781,0.05274530127644539,0.9279279112815857,0.33861804008483887
51,0.984637439250946,0.04928021505475044,0.9271089434623718,0.3386093080043793
52,0.9815649390220642,0.05490337312221527,0.9271089434623718,0.3384074866771698
53,0.9823842644691467,0.052706390619277954,0.9271089434623718,0.33912765979766846
54,0.9793117642402649,0.054497044533491135,0.9271089434623718,0.33926671743392944
55,0.9832035899162292,0.051804300397634506,0.9279279112815857,0.3393656015396118
56,0.9844326376914978,0.05129527673125267,0.9271089434623718,0.3397451937198639
57,0.9834084510803223,0.04959944263100624,0.9271089434623718,0.3396812379360199
58,0.982793927192688,0.05029905214905739,0.9271089434623718,0.3400396406650543
59,0.9819746017456055,0.05219065025448799,0.9271089434623718,0.34021684527397156
60,0.9801310896873474,0.05598927289247513,0.9271089434623718,0.3397454619407654
61,0.9840229153633118,0.04667920991778374,0.9271089434623718,0.34016740322113037
62,0.9842277765274048,0.04976053535938263,0.9271089434623718,0.3407374620437622
63,0.9844326376914978,0.04645368084311485,0.9271089434623718,0.34026530385017395
64,0.982793927192688,0.04990003630518913,0.9279279112815857,0.34061360359191895
65,0.9834084510803223,0.04646964371204376,0.9271089434623718,0.34064459800720215
66,0.9844326376914978,0.04513152688741684,0.9271089434623718,0.34081682562828064
67,0.9825891256332397,0.05014311894774437,0.9279279112815857,0.34169265627861023
68,0.9817697405815125,0.054279837757349014,0.9279279112815857,0.34165260195732117
69,0.984637439250946,0.0437324233353138,0.9279279112815857,0.3416992127895355
70,0.9840229153633118,0.04535060375928879,0.9279279112815857,0.34223514795303345
71,0.981155276298523,0.052687354385852814,0.9279279112815857,0.34229859709739685
72,0.9821794629096985,0.050608836114406586,0.9279279112815857,0.34235650300979614
73,0.9832035899162292,0.0529058463871479,0.9279279112815857,0.34242215752601624
74,0.9819746017456055,0.049737829715013504,0.9279279112815857,0.34207683801651
75,0.984637439250946,0.049943771213293076,0.9262899160385132,0.34194472432136536
76,0.9819746017456055,0.04980931803584099,0.9271089434623718,0.34196019172668457
